Over,Ball No.,Bowler,Batsman,Outcome,Runs,Length,Line,Shot Type,Position,Hit Type,Variation,Speed,Field Activity
19,3,archer,kohli,4,4,Good,Outside-off,,Deep-square-leg,,Leg-cutter,,
19,1,archer,kohli,1,1,Full,Middle-stump,,Long-on,,,,
18,6,jordan,kohli,1,1,Yorker,,,Extra-cover,,,,
18,5,jordan,kohli,4,4,Yorker,Outside-off,,Point,,,,
18,4,jordan,kohli,â€¢,0,Good,Outside-off,,,,,,
17,6,wood,kohli,2,2,Yorker,Leg-stump,,Midwicket,,,,
17,5,wood,kohli,4,4,Short,,Pull,Fine-leg,,,Slow,
17,4,wood,kohli,4,4,Short,,,Fine-leg,,,Slower,
17,3,wood,kohli,â€¢,0,Good,Outside-off,Reverse-sweep,,,,Slower,
17,1,wood,kohli,1,1,Short,,,Deep-square-leg,,,Pace,
16,5,jordan,kohli,1,1,Full,Outside-off,,Long-off,,,,
16,1,jordan,kohli,1lb,0,Good,,,Leg-side,,,,
15,3,wood,kohli,1,1,Good,,,Midwicket,,,Slower,
15,2,wood,kohli,2,2,Short,,,Square-leg,,,Slower,
15,1,wood,kohli,2,2,Short,,,Leg-side,,,Slower,
14,5,archer,kohli,3,3,Short,Outside-off,Cut,Cover,,,Slower,Slide
14,3,archer,kohli,1,1,Length,Outside-off,,Long-off,,,Slower,
14,1,archer,kohli,1,1,Short,,Hook,Fine-leg,,,Slower,
13,5,rashid,kohli,1,1,,Outside-off,Drive,Long-on,,,,
13,3,rashid,kohli,1,1,Short,,,Midwicket,,Wrong'un,,
13,1,rashid,kohli,1,1,Good,,,Midwicket,,,,
12,4,stokes,kohli,1,1,Full,Leg-stump,,Deep-square-leg,,,,
12,2,stokes,kohli,1,1,Full,Leg-stump,Sweep,Deep-square-leg,,,Slower,
12,1,stokes,kohli,6,6,Length,Outside-off,,Long-on,,,Slower,
11,2,jordan,kohli,1,1,Good,Outside-off,,Short-third-man,,,Slower,
11,1,jordan,kohli,4,4,Full,Outside-off,,Midwicket,,,Slower,Bowled
10,4,stokes,kohli,1,1,Full,,,Long-off,,,,
9,3,rashid,kohli,1,1,,,,Short-third-man,Inside-edge,Wrong'un,,
9,1,rashid,kohli,1,1,,Leg-stump,,Deep-square-leg,,,,
8,5,stokes,kohli,1,1,,Outside-off,,Long-on,,,Slower,
8,1,stokes,kohli,1,1,,,,Square-leg,,,,
7,4,sam curran,kohli,1,1,Short,Outside-off,Pull,Square-leg,,,Slower,
7,1,sam curran,kohli,1,1,Short,,,Midwicket,,,,
6,5,jordan,kohli,1,1,Full,Outside-off,,Long-on,,,Slower,
5,3,wood,kohli,1,1,,Outside-off,,,,,,
5,3,wood,kohli,1,1,Good,Outside-off,,Leg-side,,,,
5,3,wood,kohli,1w,1,Short,Outside-off,,Leg-side,,,,
5,3,wood,kohli,1w,1,Short,,,Leg-side,,,,
5,2,wood,kohli,6,6,Short,,,Long-leg,,,,
4,6,archer,kohli,â€¢,0,Short,Outside-off,,Cover,,,,
4,4,archer,kohli,1,1,Good,Outside-off,,Cover,,,,
4,4,archer,kohli,1,1,Good,,Pull,,,,,
4,4,archer,kohli,5w,5,Good,Outside-off,,Cover,,,,
4,4,archer,kohli,5w,5,Short,Outside-off,Pull,,,,,
4,3,archer,kohli,â€¢,0,Length,,,Point,,,Slower,
4,1,archer,kohli,1,1,Short,Outside-off,,Third-man,,,,
3,1,wood,kohli,1,1,Short,Outside-off,,Cover,,,,
2,5,rashid,kohli,1,1,Length,Outside-off,,Long-on,,,,
2,2,rashid,kohli,1,1,Full,Outside-off,,Long-on,,,Slower,
2,1,rashid,kohli,â€¢,0,,Leg-stump,,Midwicket,,,,
1,5,archer,kohli,1,1,Short,Outside-off,Hook,Deep-square-leg,,,,
1,4,archer,kohli,â€¢,0,Good,Outside-off,,Off-side,,,,
1,3,archer,kohli,4,4,Short,Outside-off,Drive,Cover,,,Slower,
0,6,rashid,kohli,â€¢,0,Length,Leg-stump,,,,,,
0,3,rashid,kohli,1lb,0,Short,Leg-stump,,Leg-side,,Googly,,
5,2,southee,kohli,W,0,Good,Leg-stump,Pull,Fine-leg,Inside-edge,,,Bowled
5,1,southee,kohli,â€¢,0,Good,Outside-off,,Backward-point,,,,
4,3,tickner,kohli,1,1,Good,Outside-off,,Third-man,,,Slower,
4,2,tickner,kohli,2,2,Full,,Straight-drive,Mid-on,,,,
4,1,tickner,kohli,4,4,Length,Outside-off,,Mid-off,,,,
3,6,bennett,kohli,1,1,Length,,,Midwicket,,,,
3,5,bennett,kohli,â€¢,0,Good,,,Short-third-man,,,Slower,
3,4,bennett,kohli,â€¢,0,Short,Outside-off,,,,,,
2,3,southee,kohli,1,1,Full,,,Midwicket,,,,
1,6,bennett,kohli,â€¢,0,Good,Outside-off,Cut,Backward-point,,,,
1,5,bennett,kohli,2,2,Good,Outside-off,Pull,Mid-on,,,,
1,4,bennett,kohli,â€¢,0,Length,,,Cover,,,,
4,3,bennett,kohli,W,0,Good,,,Cover,,,,Catch
4,2,bennett,kohli,4,4,Short,,,Short-third-man,,,,
4,1,bennett,kohli,4,4,Length,,,Square-leg,,,,
3,5,southee,kohli,1lb,0,Short,,Pull,Off-side,,,,
3,2,southee,kohli,1,1,Good,,,Mid-on,,,,
3,1,southee,kohli,â€¢,0,Short,,,Leg-side,,,,
2,4,santner,kohli,1,1,,,,Square-leg,,,,
2,3,santner,kohli,â€¢,0,Good,Outside-off,,Cover,,,,
2,1,santner,kohli,1,1,Short,,,Midwicket,,,,
6,4,swepson,kohli,W,0,Short,,Pull,,,,,
6,1,swepson,kohli,1,1,Short,Middle-stump,,Midwicket,,,,
5,2,abbott,kohli,1,1,Short,Middle-stump,,Cover,,,,
4,6,zampa,kohli,â€¢,0,Good,Middle-stump,,,,,,
3,5,hazlewood,kohli,1,1,Short,,,Cover,,,,
3,4,hazlewood,kohli,4,4,Good,,,Midwicket,,,,
3,3,hazlewood,kohli,â€¢,0,Good,Outside-off,,,Outside-edge,,,
3,1,hazlewood,kohli,1,1,Good,Middle-stump,,Deep-square,,,,
2,6,starc,kohli,1,1,Full,Outside-off,,Third-man,,,,
2,6,starc,kohli,1w,1,Full,Outside-off,,Third-man,,,,
2,6,starc,kohli,1w,1,Full,Outside-off,,,,,,
17,3,lahiru kumara,kohli,6,6,Short,,,Long-leg,,,Pace,
16,5,malinga,kohli,1,1,Full,,,Deep-mid-wicket,,,,
16,4,malinga,kohli,2,2,Full,,,Deep-mid-wicket,,,,
16,3,malinga,kohli,6,6,Short,,,Long-leg,,,Pace,
16,2,malinga,kohli,2,2,Short,,Pull,Deep-square-leg,,,,Dive
16,1,malinga,kohli,4,4,,Leg-stump,,Fine-leg,Inside-edge,,Slower,
15,4,hasaranga,kohli,1,1,Length,,Drive,Long-off,,,,
15,1,hasaranga,kohli,1,1,,,Sweep,Deep-mid-wicket,,,,
14,6,shanaka,kohli,1,1,Length,,,Deep-mid-wicket,,,Slower,
14,4,shanaka,kohli,1,1,Length,,Drive,Long-on,,,,
14,2,shanaka,kohli,1,1,Short,,,Backward-square-leg,,,Slower,
14,1,shanaka,kohli,â€¢,0,,Outside-off,,Cover,,,Slower,
13,3,lahiru kumara,kohli,1,1,Short,,,Deep-square-leg,,,,
12,4,malinga,kohli,1,1,Good,,Pull,Fine-leg,,,,
12,2,malinga,kohli,1,1,Length,Outside-off,,Third-man,,,Pace,
11,4,hasaranga,kohli,1,1,Short,,,Long-on,,,,
11,3,hasaranga,kohli,â€¢,0,Full,Outside-off,,Off-side,,Googly,,
16,1,sams,kohli,W,0,Short,Outside-off,,,Outside-edge,,Pace,Bowled
15,6,zampa,kohli,1,1,Short,Outside-off,,Midwicket,,,,
15,5,zampa,kohli,2,2,Full,,,Midwicket,,,,
15,2,zampa,kohli,1,1,Full,,,Midwicket,,,,
14,6,tye,kohli,2,2,Yorker,Outside-off,Drive,Point,,,,
14,5,tye,kohli,4,4,Short,Outside-off,Drive,Third-man,Outside-edge,,Slower,
14,5,tye,kohli,4,4,Short,Outside-off,Drive,,Outside-edge,,Slower,
14,5,tye,kohli,1w,1,Length,Outside-off,,Third-man,,,Slower,
14,5,tye,kohli,1w,1,Length,Outside-off,,,,,Slower,
14,4,tye,kohli,6,6,Full,Outside-off,Scoop,Fine-leg,,,,
14,3,tye,kohli,â€¢,0,Yorker,,,Point,,,,
14,2,tye,kohli,4,4,Short,Middle-stump,,Long-leg,,,,
13,2,swepson,kohli,1,1,Full,Middle-stump,,Cover,Inside-edge,,,
11,6,zampa,kohli,2,2,Short,Middle-stump,,Deep-square,,,,
11,5,zampa,kohli,6,6,Good,,Drive,Extra-cover,,,,
11,3,zampa,kohli,1,1,Short,Outside-off,,Off-side,,,,
11,1,zampa,kohli,1,1,Good,Middle-stump,Drive,Long-on,Inside-edge,,,
10,5,swepson,kohli,1,1,Short,,,Deep-square,,,,
9,5,zampa,kohli,1,1,Short,,Cut,Deep-point,,,,Throw
9,3,zampa,kohli,1,1,,,,Long-on,,,,
8,5,swepson,kohli,1,1,Full,Outside-off,Drive,Deep-cover,,,,
8,4,swepson,kohli,â€¢,0,,Outside-off,Drive,,Inside-edge,Slider,,
7,6,henriques,kohli,2,2,,Leg-stump,,Square-leg,,Off-cutter,Slower,
7,5,henriques,kohli,â€¢,0,Yorker,Outside-off,,Midwicket,,,Slower,
7,2,henriques,kohli,1,1,Short,,,Long-leg,,,,
6,5,swepson,kohli,1,1,Full,,,Long-off,,,,
6,1,swepson,kohli,1,1,Full,Outside-off,,Cover,,,,
16,2,cottrell,kohli,W,0,Yorker,Middle-stump,,On-side,,,,Bowled
16,1,cottrell,kohli,2,2,Good,,,Cover,,,Pace,
15,6,thomas,kohli,1,1,Short,,Pull,Midwicket,,,Slower,
15,4,thomas,kohli,1,1,Short,,Pull,Deep-square-leg,,,,
14,5,narine,kohli,1,1,Full,,,Long-on,,,,
14,3,narine,kohli,1,1,,,,Short-third-man,,,,
14,2,narine,kohli,4,4,,,,Midwicket,,,,
13,4,thomas,kohli,1,1,Short,,,Midwicket,,,,
13,2,thomas,kohli,1,1,,,,Long-on,,,,
12,6,brathwaite,kohli,â€¢,0,Length,Outside-off,,Cover,,,,
12,5,brathwaite,kohli,2,2,Full,,,Midwicket,,,,
11,6,pierre,kohli,â€¢,0,,,,Leg-side,,,,
11,3,pierre,kohli,1,1,,,,Long-on,,,,
11,2,pierre,kohli,6,6,,,,,,,,
10,5,narine,kohli,1,1,,,,Deep-point,,,,
10,1,narine,kohli,1,1,Good,Outside-off,,Short-third-man,,,,
9,6,pierre,kohli,1,1,,,,Deep-cover,,,Spin,
9,5,pierre,kohli,â€¢,0,,Outside-off,,Cover,,,,
9,3,pierre,kohli,1,1,,,,Cover,,,,Stop
8,4,narine,kohli,1,1,Short,,,Long-on,,,,
8,3,narine,kohli,â€¢,0,,,,,Inside-edge,,,
8,1,narine,kohli,1,1,,,,Midwicket,,,,
7,6,paul,kohli,1,1,Short,,Pull,Deep-square,,,,
17,5,jordan,kohli,6,6,Short,,,Fine-leg,,,,
17,4,jordan,kohli,4,4,Full,,,Square-leg,,,,
17,1,jordan,kohli,1,1,Full,,,Fine-leg,,,,
16,6,archer,kohli,1,1,Full,Outside-off,,Mid-off,,,,
16,5,archer,kohli,â€¢,0,,,Pull,,Top-edge,,,
16,4,archer,kohli,4,4,Full,Outside-off,,Mid-off,,,,
16,3,archer,kohli,â€¢,0,Length,Outside-off,,Midwicket,,,,Stop
16,1,archer,kohli,1,1,Length,,,Midwicket,,,,
15,6,rashid,kohli,1,1,,,,Long-off,,,,Stop
15,4,rashid,kohli,1,1,Short,Outside-off,Cut,Deep-point,,,,
15,3,rashid,kohli,â€¢,0,Short,,,Cover,,,,Stop
15,2,rashid,kohli,â€¢,0,,Outside-off,Drive,,Outside-edge,,,Stumping
14,6,tom curran,kohli,â€¢,0,Good,,,,,,Pace,Throw
14,4,tom curran,kohli,1,1,,,,Cover,,,,
14,3,tom curran,kohli,6,6,Full,,On-drive,Mid-off,,,Slower,
14,1,tom curran,kohli,1,1,Length,,,Long-on,,,,
13,5,jordan,kohli,1,1,Full,Outside-off,,Long-off,,,,
13,1,jordan,kohli,1,1,Good,,,Midwicket,,,Slower,
12,5,sam curran,kohli,1,1,,,,Square-leg,,,,
12,2,sam curran,kohli,1,1,,,,Extra-cover,,,,
11,6,rashid,kohli,2,2,Length,,,Cover,,,,Direct-hit
11,4,rashid,kohli,1,1,,Leg-stump,,Fine-leg,,,,
11,1,rashid,kohli,1,1,Length,Outside-off,,Cover,,,,
10,6,sam curran,kohli,1,1,Length,Leg-stump,,Backward-square-leg,,,Slower,
10,4,sam curran,kohli,1,1,Length,Leg-stump,,Fine-leg,,,,
10,1,sam curran,kohli,1,1,Length,Outside-off,Drive,Long-off,,,,
8,2,archer,kohli,1,1,Good,,,Leg-side,,,,
8,1,archer,kohli,2,2,Short,,,Point,,,,
7,6,rashid,kohli,1,1,Full,,,Cover,,,,
7,5,rashid,kohli,â€¢,0,,,,Off-side,,,,
6,3,stokes,kohli,1,1,,,,Midwicket,,,,
6,2,stokes,kohli,6,6,Length,,,Third-man,,,,
6,2,stokes,kohli,6,6,Good,Leg-stump,,Third-man,,,Pace,
6,2,stokes,kohli,1nb,0,Good,,,Cow-corner,,,,
6,2,stokes,kohli,1nb,0,Good,Leg-stump,,Square-leg,,,Pace,
6,1,stokes,kohli,2,2,Short,,Pull,Deep-square-leg,,,,
5,5,tom curran,kohli,1,1,Full,Outside-off,,Mid-off,,,,
4,6,jordan,kohli,2,2,Length,Outside-off,Drive,Long-off,,,Slower,Slide
4,5,jordan,kohli,4,4,Short,,Hook,Backward-square-leg,,,Pace,
4,4,jordan,kohli,â€¢,0,Length,Outside-off,,Off-side,,,Slower,
4,2,jordan,kohli,1,1,Length,,,Off-side,,,,
4,1,jordan,kohli,4,4,,,,Leg-side,,,,Catch
3,6,archer,kohli,1,1,Short,,Pull,Leg-side,,,,
3,5,archer,kohli,â€¢,0,Short,Outside-off,Pull,,,,Pace,
3,4,archer,kohli,â€¢,0,,,,Off-side,,,,
3,2,archer,kohli,1,1,Length,,,Leg-side,,,,
3,1,archer,kohli,4,4,Short,,Pull,Deep-mid-wicket,,,,
2,6,sam curran,kohli,1,1,,,Drive,Cover,,,,
2,4,sam curran,kohli,1,1,Good,,,Backward-square-leg,,,,
2,1,sam curran,kohli,1,1,,,,Square-leg,,,,
1,3,archer,kohli,1,1,Good,,,Backward-square-leg,,,,
6,1,gleeson,kohli,W,0,Length,,,Midwicket,,,Pace,Catch
5,6,moeen ali,kohli,1,1,Length,Leg-stump,,Square-leg,,,,
4,6,gleeson,kohli,â€¢,0,Length,Leg-stump,,Cover,,,Pace,
18,1,tye,kohli,W,0,Full,,Square-drive,Backward-point,,,,Catch
17,6,zampa,kohli,1,1,,Leg-stump,,Long-on,Inside-edge,,,Bowled
17,3,zampa,kohli,1,1,,,,Deep-cover,,,,
17,2,zampa,kohli,4,4,,,Drive,Long-off,,,,
16,2,tye,kohli,1,1,Short,,Pull,Midwicket,,,,
16,1,tye,kohli,â€¢,0,,Outside-off,,,,,Slower,
15,4,sams,kohli,1,1,Length,,,Fine-leg,,,,
15,3,sams,kohli,6,6,Short,,Pull,Fine-leg,,,,
15,2,sams,kohli,6,6,Length,,Cut,Midwicket,,,,
14,6,tye,kohli,â€¢,0,Good,Outside-off,,Point,,,,
14,5,tye,kohli,â€¢,0,Short,Outside-off,Cut,,,,,
14,2,tye,kohli,1,1,,,Pull,Leg-side,,,,
14,1,tye,kohli,â€¢,0,Full,Outside-off,,,,,Slower,
13,6,abbott,kohli,1,1,Short,,Pull,Midwicket,,,,
13,5,abbott,kohli,6,6,Length,Outside-off,Drive,Mid-off,,,Fast,
13,1,abbott,kohli,1,1,Good,Outside-off,,Short-third-man,,,,
12,5,swepson,kohli,1,1,Full,,,Leg-side,,,,
12,4,swepson,kohli,2,2,,,,Long-on,,,,Catch
12,2,swepson,kohli,1,1,,,,Midwicket,,,,
12,1,swepson,kohli,2,2,,,,Long-off,,,,
11,6,zampa,kohli,1,1,,,,Cover,,,,
11,4,zampa,kohli,1,1,Length,Outside-off,,Cover,,,,
11,1,zampa,kohli,1,1,Full,,,Cover,,,,Catch
10,6,swepson,kohli,1,1,Full,,,Long-on,,,,
10,3,swepson,kohli,1,1,,,,Long-on,,,,
10,1,swepson,kohli,1,1,Short,Outside-off,Cut,Cover,,,,
9,6,zampa,kohli,1,1,,,,Cover,,,,
9,4,zampa,kohli,1,1,Good,,,Long-on,,,,
9,2,zampa,kohli,1,1,,,,Long-off,,,,
9,1,zampa,kohli,â€¢,0,Good,,,,,,,
8,6,swepson,kohli,1,1,Good,Outside-off,,Cover,,,Spin,
8,4,swepson,kohli,1,1,Short,,Pull,Long-on,,,,
8,2,swepson,kohli,1,1,,Outside-off,,Cover,,,,
8,1,swepson,kohli,2,2,,,,,,,,Dive
7,6,maxwell,kohli,1,1,,,,Midwicket,,,,
7,4,maxwell,kohli,1,1,,,,Long-on,,,,
7,3,maxwell,kohli,â€¢,0,,,,On-side,,,,
6,5,swepson,kohli,1,1,Good,,,Cover,,,,
6,3,swepson,kohli,1,1,Good,,,Short-third-man,,,,
6,1,swepson,kohli,1,1,,Outside-off,,Long-on,,,,
5,5,abbott,kohli,1,1,Full,,,Deep-square,,,,
5,2,abbott,kohli,1,1,,,,Midwicket,,,Slower,
5,1,abbott,kohli,4,4,,,,Mid-off,,,,
4,6,tye,kohli,1,1,Good,,,Point,,,,
4,5,tye,kohli,â€¢,0,Good,,,Midwicket,,,,
4,4,tye,kohli,4,4,Short,Outside-off,Cut,Short-third-man,,,,
4,3,tye,kohli,â€¢,0,,Outside-off,,Mid-off,,,,
4,1,tye,kohli,1,1,Length,,,,,,,Catch
3,6,sams,kohli,1,1,Good,Outside-off,,Off-side,,,,
3,4,sams,kohli,1,1,Short,,Cut,Deep-point,,,,
3,4,sams,kohli,1w,1,Short,,,Deep-point,,,,
3,4,sams,kohli,1w,1,Short,,,,,,,
3,2,sams,kohli,1,1,Length,Outside-off,,Deep-point,,,,
3,1,sams,kohli,4,4,Length,,,Midwicket,,,,
2,6,maxwell,kohli,1,1,Full,,,Midwicket,,,,
2,4,maxwell,kohli,1,1,,Leg-stump,,Midwicket,,,,
2,2,maxwell,kohli,1,1,,,,Midwicket,,,,
2,1,maxwell,kohli,1,1,,,,Off-side,,,,
1,6,abbott,kohli,3,3,Good,Leg-stump,,Fine-leg,Inside-edge,,,
1,4,abbott,kohli,1,1,Good,Outside-off,,,,,,Catch
1,3,abbott,kohli,2,2,Good,Outside-off,Cut,Third-man,,,,
1,2,abbott,kohli,2w,2,Short,,,Square-leg,,,,
1,2,abbott,kohli,2w,2,Short,,,,,,,
0,5,maxwell,kohli,1,1,Length,,,,,,,
0,3,maxwell,kohli,1,1,Length,Leg-stump,,Long-on,,,,
5,3,williams,kohli,W,0,,,,Mid-on,,,Slower,Bowled
5,2,williams,kohli,4,4,Short,,,Third-man,,,,
5,1,williams,kohli,6,6,Short,,,Long-on,,,,
4,6,brathwaite,kohli,1,1,Good,Middle-stump,,Midwicket,,,,
4,5,brathwaite,kohli,â€¢,0,Length,,,Mid-off,,,,
4,5,brathwaite,kohli,â€¢,0,Length,,Cut,Mid-off,,,,
4,5,brathwaite,kohli,1w,1,Full,,,,,,,
4,5,brathwaite,kohli,1w,1,Full,,Cut,,,,,
4,5,brathwaite,kohli,1w,1,Length,,,Leg-side,,,,
4,5,brathwaite,kohli,1w,1,,,,Leg-side,,,,
4,5,brathwaite,kohli,1w,1,,,Cut,Leg-side,,,,
4,4,brathwaite,kohli,4,4,Good,Middle-stump,Drive,Extra-cover,,,,
4,3,brathwaite,kohli,â€¢,0,Good,,,Third-man,Outside-edge,,,
3,5,williams,kohli,1,1,Good,,,Third-man,,,,
3,4,williams,kohli,4,4,Short,,,Midwicket,,,,
3,3,williams,kohli,4,4,Short,Outside-off,Pull,Mid-off,,,,
3,2,williams,kohli,â€¢,0,Good,,,Cover,,,,
3,1,williams,kohli,â€¢,0,Short,Outside-off,Upper-cut,,,,,
2,3,badree,kohli,1,1,Good,Middle-stump,,Leg-side,,,,
2,2,badree,kohli,â€¢,0,Good,Outside-off,,Extra-cover,,,Slower,
2,1,badree,kohli,â€¢,0,Good,Outside-off,Cut-shot,,Outside-edge,,,
2,1,badree,kohli,1w,1,Full,Outside-off,Sweep,Leg-side,,,,
2,1,badree,kohli,1w,1,Full,,Sweep,Leg-side,,,,
1,5,taylor,kohli,1,1,Good,Outside-off,,Third-man,,,,
1,4,taylor,kohli,â€¢,0,Good,Outside-off,,Off-side,,,,
1,3,taylor,kohli,â€¢,0,Good,Outside-off,,,,,,
1,2,taylor,kohli,4,4,Length,,,Fine-leg,,,,
1,1,taylor,kohli,4,4,Full,,,Fine-leg,,,,Bowled
0,2,badree,kohli,1,1,Good,Middle-stump,,Long-on,,,,
0,1,badree,kohli,4,4,Length,,Glance,Fine-leg,,,,
8,4,zampa,kohli,W,0,Good,,,Long-on,,,,Catch
8,2,zampa,kohli,1,1,,Middle-stump,Drive,,,,,
8,1,zampa,kohli,2,2,,,,Cover,,,,
7,4,cummins,kohli,1,1,Short,,Pull,Long-on,,,,
7,2,cummins,kohli,1,1,Length,Outside-off,,Third-man,,,,
6,5,zampa,kohli,1,1,Short,,,Deep-mid-wicket,,,,
6,1,zampa,kohli,1,1,Length,,,Long-on,,,,
5,4,coulter-nile,kohli,1,1,,Outside-off,,Third-man,,,Slower,
5,2,coulter-nile,kohli,1,1,Length,Outside-off,,Third-man,,,,
5,1,coulter-nile,kohli,4,4,Length,Middle-stump,,Deep-mid-wicket,,,,
4,6,behrendorff,kohli,1,1,Length,Outside-off,,Third-man,,,,
4,5,behrendorff,kohli,4,4,Length,Outside-off,,Point,,,,
4,3,behrendorff,kohli,1,1,Length,Outside-off,,Third-man,,,,
4,2,behrendorff,kohli,4,4,,Middle-stump,,,,,,
3,4,jhye richardson,kohli,1,1,Length,Outside-off,,Third-man,,,,
3,3,jhye richardson,kohli,â€¢,0,Length,,,Cover,Inside-edge,,,
2,6,behrendorff,kohli,â€¢,0,Length,,,,,,,
6,4,swepson,kohli,W,0,Short,,Pull,,,,,
6,1,swepson,kohli,1,1,Short,Middle-stump,,Midwicket,,,,
5,2,abbott,kohli,1,1,Short,Middle-stump,,Cover,,,,
4,6,zampa,kohli,â€¢,0,Good,Middle-stump,,,,,,
3,5,hazlewood,kohli,1,1,Short,,,Cover,,,,
3,4,hazlewood,kohli,4,4,Good,,,Midwicket,,,,
3,3,hazlewood,kohli,â€¢,0,Good,Outside-off,,,Outside-edge,,,
3,1,hazlewood,kohli,1,1,Good,Middle-stump,,Deep-square,,,,
2,6,starc,kohli,1,1,Full,Outside-off,,Third-man,,,,
2,6,starc,kohli,1w,1,Full,Outside-off,,Third-man,,,,
2,6,starc,kohli,1w,1,Full,Outside-off,,,,,,
18,3,udana,kohli,W,0,Length,,,Midwicket,,,Slower,
18,2,udana,kohli,â€¢,0,Good,Outside-off,Upper-cut,,,,,
17,6,malinga,kohli,4,4,Full,Outside-off,,Cover,,,,
17,4,malinga,kohli,1,1,Full,Outside-off,,Extra-cover,,,,Stop
17,4,malinga,kohli,1,1,Full,Outside-off,,Extra-cover,,,,
17,4,malinga,kohli,3nb,0,Full,Outside-off,Pull,Extra-cover,,,,Stop
17,4,malinga,kohli,3nb,0,Full,,Pull,Slip,,,,
17,2,malinga,kohli,1,1,Full,Outside-off,,Cover,,,,Throw
16,5,dananjaya,kohli,1,1,Short,Outside-off,,Short-third-man,,,,
16,3,dananjaya,kohli,1,1,Full,,,Long-on,,,,
16,1,dananjaya,kohli,1,1,,Outside-off,,Extra-cover,,,,Stop
15,6,malinga,kohli,1,1,Yorker,,,Long-on,,,,
15,5,malinga,kohli,4,4,Good,,,Long-on,,,,
15,4,malinga,kohli,2,2,,Outside-off,,Third-man,Thick-edge,,,Dive
15,2,malinga,kohli,1,1,Full,Outside-off,,Extra-cover,,,,
15,1,malinga,kohli,â€¢,0,Yorker,Outside-off,,Point,,,,
14,6,dananjaya,kohli,1,1,Short,Leg-stump,,Midwicket,,,,
14,5,dananjaya,kohli,â€¢,0,Good,,,,Outside-edge,,,
14,3,dananjaya,kohli,1,1,Good,,,Short-third-man,,,,
14,1,dananjaya,kohli,1,1,,Outside-off,,Midwicket,,,,
13,5,udana,kohli,1,1,,,,Backward-point,,,Slower,
13,3,udana,kohli,1,1,Full,,,Long-off,,,Slow,
13,3,udana,kohli,3w,3,,,,Long-off,,,,
13,3,udana,kohli,3w,3,,,,,,,,
13,1,udana,kohli,1,1,Full,Outside-off,Drive,Deep-cover,,,,
12,5,prasanna,kohli,1,1,,Leg-stump,,Long-on,,,Slower,
12,5,prasanna,kohli,1,1,,Leg-stump,,Long-on,,,,
12,5,prasanna,kohli,1w,1,,Outside-off,,Deep-mid-wicket,,,Slower,
12,5,prasanna,kohli,1w,1,,Outside-off,,,,,,
12,4,prasanna,kohli,2,2,,,,Midwicket,,,,Direct-hit
12,3,prasanna,kohli,4,4,,Outside-off,,Long-off,,,,
12,2,prasanna,kohli,2,2,,,Cover-drive,Extra-cover,,,,
12,1,prasanna,kohli,2,2,,Outside-off,,Cover,,,,
11,6,angelo mathews,kohli,1,1,Length,,,Midwicket,,,,
11,2,angelo mathews,kohli,1,1,Good,Outside-off,,Third-man,,,,
11,1,angelo mathews,kohli,4,4,,,,Long-on,,,,Stop
10,6,dananjaya,kohli,1,1,,Outside-off,,Cover,,,,
10,4,dananjaya,kohli,1,1,,Outside-off,,Deep-point,,,,
10,2,dananjaya,kohli,1,1,,Outside-off,,Cover,,,,
10,1,dananjaya,kohli,2,2,,Leg-stump,,Long-on,,,,Dive
9,5,perera,kohli,1,1,Full,Outside-off,,Long-off,,,,
9,3,perera,kohli,1,1,,Outside-off,,Long-on,,,,
9,2,perera,kohli,4,4,Good,Outside-off,,Extra-cover,,,Slower,
9,1,perera,kohli,4,4,Length,Middle-stump,Pull,Backward-square-leg,,,,
8,6,dananjaya,kohli,1,1,Full,,,Midwicket,,,,
8,4,dananjaya,kohli,1,1,Full,Outside-off,,Midwicket,Inside-edge,,,
8,3,dananjaya,kohli,4,4,Short,Outside-off,,Short-third-man,,,Pace,
8,2,dananjaya,kohli,2,2,,,,Midwicket,,,,
7,5,prasanna,kohli,1,1,,,Pull,Midwicket,,Googly,,
7,3,prasanna,kohli,1,1,Length,Outside-off,,,,,,
7,2,prasanna,kohli,â€¢,0,Length,,Cut,Third-man,,,,
7,1,prasanna,kohli,6,6,Length,,,Long-on,,,,
6,2,angelo mathews,kohli,1,1,Full,Outside-off,,Cover,,,,
5,1,prasanna,kohli,1,1,,Outside-off,,Short-third-man,,,Pace,
4,6,malinga,kohli,1,1,Good,,,Midwicket,,,,Throw
4,3,malinga,kohli,1,1,Short,,,Point,,,,Direct-hit
4,2,malinga,kohli,2,2,Short,,,Point,,,,
4,2,malinga,kohli,1w,1,Length,,,Cover,,,,
4,2,malinga,kohli,1w,1,Length,,,,,,,
4,1,malinga,kohli,2,2,Short,,,Point,,,,Direct-hit
3,4,udana,kohli,1,1,Short,Outside-off,Pull,Midwicket,,,,
3,3,udana,kohli,â€¢,0,Good,,,,,,,
2,6,malinga,kohli,â€¢,0,Good,,,,,,,
19,5,jordan,kohli,1,1,Full,,,Short-fine-leg,,,,
19,4,jordan,kohli,2,2,Yorker,,,Point,,,,
19,3,jordan,kohli,4,4,Length,Outside-off,,Extra-cover,,,,
18,6,archer,kohli,4,4,Short,Outside-off,,Short-third-man,,,,
18,5,archer,kohli,â€¢,0,Full,,Scoop,Third-man,,,,
17,6,wood,kohli,â€¢,0,Short,Outside-off,Upper-cut,,,,,
