ball,score,commentary,second_commentary
4.6,W,"mustafizur to patidar  , out out double strike for the fizz  he has been done in by pace again  a test-match dismissal  on a good length  , wobble-seam  , just going with the angle  no feet from patidar  , slightly late on it  , edges it through","mustafizur to rajat patidar  , out caught by dhoni   edged & gone   no change in fortune for rajat patidar despite being in coloured clothes  a test match type of dismissal  , angling across in that channel of uncertainity from a length  tempts patidar to take a stab at it  , but he can only edge it through and dhoni makes no mistake  two wickets in the over  , who a start to life in yellow for mustafizur rahman  rajat patidar c dhoni b mustafizur 0 3 "
4.5,•,"mustafizur to patidar  , no run no run short of a length  , no room  , punched to midwicket","mustafizur to rajat patidar  , no run  , sliding onto leg-stump from a length  , clipped towards mid-wicket"
4.4,•,"mustafizur to patidar  , no run no run and now the quicker ball  the last ball  , a cutter  , was 130ks  this one is 139ks  beats patidar for pace as he looks to open the face","mustafizur to rajat patidar  , no run  , angling across from good  patidar tried to dab it down towards third-man but can't connect"
4.3,W,"mustafizur to du plessis  , out out the fizz strikes in his first over this ipl  the cutter from mustafizur  bowls at 130ks  , on a length  , outside-off  , du plessis early into it  , and ends up miscuing it to deep-point see all photos","mustafizur to du plessis  , out caught by ravindra   and gone   a ravindra taking a stunning catch at chepauk  , nothing new  pace off and offers width  , du plessis has to reach for it on the drive  toe-ends it and it skews towards deep backward-point where rachin ravindra runs it to complete a fine  , low catch  a much needed breakthrough for csk  , faf was looking perilous  du plessis c ravindra b mustafizur 35 23  [4s-8]"
4.2,4,"mustafizur to du plessis  , four runs four runs du plessis is hitting them like he has been batting for hours  short of a length  , outside-off  , and he makes room to punch it through extra-cover","mustafizur to du plessis  , four  , smashed   a length ball angling outside-off  , offering too much width  du plessis hits it through extra-cover with great power  , that ball would have reached marina beach had it not been for the boundary hoardings  "
4.1,•,"mustafizur to du plessis  , no run no run left alone outside-off  , but it is not a wide","mustafizur to du plessis  , no run  , starts off with a wide  , full delivery outside-off  du plessis lets it pass but the umpire is happy to consider that a legal ball"
3.6,1,"theekshana to du plessis  ,  1 run 1 run on a length  , following him again  , punched down to long-on","theekshana to du plessis  , 1 run  , theekshana follows the batter as he makes room again  driven down to long-on  just four runs off this over"
3.5,1,"theekshana to kohli  ,  1 run 1 run backward-point saves three runs with a dive  it is that man jadeja  , diving away to his wrong side  kohli gets a single off the rebound","theekshana to kohli  , 1 run  , on a length and wide  , kohli punches it late towards point but it well stopped by backward-point with a dive to his right"
3.4,1b,"theekshana to du plessis  , 1 bye 1 bye du plessis makes room  , theekshana follows him  , beats him  , and also beats dhoni  one bye ensues","theekshana to du plessis  , byes  , 1 run  , du plessis gets leg-side and theekshana follows him  slants in from a length and crams the batter for room  du plessis tried to pull but missed  , not gathered by dhoni who parries it towards short fine"
3.3,•,"theekshana to du plessis  , no run no run on a length  , just outside-off  , no turn  , punched to cover","theekshana to du plessis  , no run  , seam up  , on a length and outside-off  , punched towards extra-cover"
3.2,1,"theekshana to kohli  ,  1 run 1 run short of a length  , punched down to long-on for one","theekshana to kohli  , 1 run  , a length ball onto off  , kohli with a bit of a charge hits it into the ground towards mid-on  quick run taken  , back to faf"
3.1,•,"theekshana to kohli  , no run no run looks like a carrom-ball  , on a length  , no room  , defended to leg","theekshana to kohli  , no run  , pushed through onto middle and leg  , turned to mid-wicket"
2.6,4,"chahar to du plessis  , four runs four runs another four  this time he has pulled it dismissively to midwicket  you just don't have enough boundary riders in the powerplay for short balls at this pace","chahar to du plessis  , four  , banged short  , but a 133 4 clicks bouncer is no match for a match who  grown up on the pitches of the wanderers and kingsmead   du plessis clears his front leg and smokes his pull over mid-wicket  couple of bounces and four more   17 runs off the over"
2.5,•,"chahar to du plessis  , no run no run top of off now  , he has to take a risk if he wants a boundary  he aborts risk and pushes it to leg","chahar to du plessis  , no run  , pace off  , was the cutter that angled onto the pads  du plessis defends it towards mid-wicket"
2.4,4,"chahar to du plessis  , four runs four runs goes shorter  , gives him width now  , and du plessis carves this one over cover for four more","chahar to du plessis  , four  , chahar goes short and offers width  , du plessis says thank you very much and slaps it over extra-cover  one bounce and over the ropes  third boundary of the over  , csk under the pump"
2.3,4,"chahar to du plessis  , four runs four runs amazing shot  nothing wrong with the delivery  short of a length  , hardly any room  , but du plessis has managed a back-foot off-drive over mid-off  that takes a lot of forearm strength and also timing","chahar to du plessis  , four  , hard length delivery onto off  , du plessis gets leg-side and flat bats it over the mid-off fielder  hit it on the up and smoked it over the fielder  head  he  looking like he hasn't aged a day  "
2.2,•,"chahar to du plessis  , no run no run chahar has now pulled his length back  the swing seems to have died  short of a length  , no room  , punched to point","chahar to du plessis  , no run  , back of length delivery  , punched towards the backward-point region"
2.2,•,"chahar to du plessis  , no run no run chahar has now pulled his length back  the swing seems to have died  short of a length  , no room  , punched to point","chahar to du plessis  , wide  , too much bounce this time   back of length delivery that shoots up off the deck and goes over the head of the batter  dhoni with his left hand raised full length picks it up "
2.2,1w,"chahar to du plessis  , 1 wide 1 wide tries the bouncer  , gets it too high  , and the moment dhoni gets a hand on it  , the crowd goes wild","chahar to du plessis  , no run  , back of length delivery  , punched towards the backward-point region"
2.2,1w,"chahar to du plessis  , 1 wide 1 wide tries the bouncer  , gets it too high  , and the moment dhoni gets a hand on it  , the crowd goes wild","chahar to du plessis  , wide  , too much bounce this time   back of length delivery that shoots up off the deck and goes over the head of the batter  dhoni with his left hand raised full length picks it up "
2.1,4,"chahar to du plessis  , four runs four runs too full  , gentle pace  , and he is asking for trouble  du plessis lofts him over mid-off for four","chahar to du plessis  , four  , up and over   chahar errs by going too full just outside-off  , du plessis nonchalantly hoists it over mid-off for a boundary  hit purely and through the line of the ball"
1.6,1,"deshpande to du plessis  ,  1 run 1 run on a length  , angling in  , tucked away to deep-square for one","tushar deshpande to du plessis  , 1 run  , fuller and sliding onto the pads  , turned towards deep backward-square-leg"
1.5,•,"deshpande to du plessis  , no run no run dhoni is sharp  cue ""you still got it"" chants please  du plessis gets a bottom edge on this attempted cut  , and dhoni quickly dives to his left to save four runs","tushar deshpande to du plessis  , no run  , spongy bounce again   hard length outside-off  , doesn't rise as much  du plessis tried to make room and cut it away but gets an underedge onto the ground and stopped by dhoni by moving quickly to his left  the reflexes of a 20-year-old there from the oldest man of the ipl "
1.4,•,"deshpande to du plessis  , no run no run shuffles across  , gets close to this widish delivery  , but he has punched this straight to the cover-point","tushar deshpande to du plessis  , no run  , back of length and deshpande goes for a change of pace straightaway  defended towards the cover fielder"
1.3,4,"deshpande to du plessis  , four runs four runs not a great delivery  short of a length  , 140ks  , wide  , and du plessis has punched it off the back foot  in front of square  , between cover-point and cover","tushar deshpande to du plessis  , four  , cracking shot   deshpande goes back of length and offers width  , du plessis with a neat looking backfoot punch between point and covers"
1.2,•,"deshpande to du plessis  , no run no run has this stayed low? du plessis is looking to pull but this squeezes under his bat to hit his thigh pad  not low enough for the lbw  , though","tushar deshpande to du plessis  , no run  , variable bounce   a hard length delivery that doesn't rise as muh as expected  , du plessis steadied himself for a pull but the ball keeps low and grazes his thigh pad onto the keeper "
1.1,4,"deshpande to du plessis  , four runs four runs superb timing and a quick outfield  this is a length ball  , angling in  , and he has merely tucked it off the hip to place it past square-leg  it looks like a single off the bat but keeps racing away from the fielder","tushar deshpande to du plessis  , four  , on a length and angling inwards  , much straighter in line  du plessis rocks back slightly and gives it a gentle tuck through square-leg  the timing is so sweet that it runs away for a boundary  , not a prayer for the fine-leg fielder  "
0.6,1,"chahar to du plessis  ,  1 run 1 run outswinger  , fuller than good length  , du plessis opens the face and gets a single to deep-square third","chahar to du plessis  , 1 run  , on a length on fourth stump  , tapped towards deep backward-point "
0.5,4,"chahar to du plessis  , four runs four runs the first boundary for this ipl has come off a lovely inisde-out cover-drive to a big inswinger from chahar  again hardly any deception there  , and this time du plessis places it wide of extra-cover","chahar to du plessis  , four  , first boundary   and it is a cracking cover-drive off the willow of faf du plessis  a fuller delivery slanting onto off stump  , du plessis gets leg-side and caresses his cover-drive between short cover and mid-off  it is a fast outfield  , races away for four  "
0.4,•,"chahar to du plessis  , no run no run back to outswing  on a good length  , pitches in front of off  , defended to cover","chahar to du plessis  , no run  , 136 clicks  , fuller length and shaping just outside-off  faf defends it into the pitch"
0.3,•,"chahar to du plessis  , no run no run tries the inswinger  the line telegraphs it as it starts from well wide  driven to cover","chahar to du plessis  , no run  , fuller delivery onto fourth stump  , slants inwards slightly  pushed towards short cover"
0.2,•,"chahar to du plessis  , no run no run outswinger again  , starts from closer to off  , left alone still","chahar to du plessis  , no run  , fuller and gets some swing after pitching outside-off  faf lets it pass"
0.1,1,"chahar to kohli  ,  1 run 1 run and he is off immediately  , opening the face on a length-ball awayswinger  gets a single to deep-point","chahar to kohli  , 1 run  , on a length and nibbles inwards slightly towards off stump  , kohli squeezes it towards deep backward-point to get to the other end"
0.1,1,"chahar to kohli  ,  1 run 1 run and he is off immediately  , opening the face on a length-ball awayswinger  gets a single to deep-point","chahar to kohli  , wide  , plenty of movement   a bit of extra bounce and away movement from outside-off  , takes the ball too wide"
0.1,1w,"chahar to kohli  , 1 wide 1 wide there is swing and good carry  , but it has been called a wide after kohli leaves it alone  just does too much see all photos","chahar to kohli  , 1 run  , on a length and nibbles inwards slightly towards off stump  , kohli squeezes it towards deep backward-point to get to the other end"
0.1,1w,"chahar to kohli  , 1 wide 1 wide there is swing and good carry  , but it has been called a wide after kohli leaves it alone  just does too much see all photos","chahar to kohli  , wide  , plenty of movement   a bit of extra bounce and away movement from outside-off  , takes the ball too wide"
