ball,score,commentary,second_commentary
5.5,W,"Ellis to Jaiswal, OUTtaken at short third! From the looks of it, Zampa perhaps didn't expect the ball to come on to him that quickly. It was dipping as it approached him, with Zampa grabbing it low to his left, and with a reverse cup. This time Ellis bowled seam up, angling it across to pitch fullish and wide of off. Jaiswal went lofting again, only to mistime it. He lost his right hand off the bat too, with the ball taking the outside edgeYashasvi Jaiswal c Zampa b Ellis 53 (25b 9x4 2x6 30m) SR: 212See all photos","Nathan Ellis to Jaiswal, out Caught by Zampa!! Excellent field placement and that's the end of the carnage! Jaiswal will be disappointed. Was full and just outside off, Jaiswal went hard at this looking to smack it through extra cover, went at it with all hands and no feet, lost his shape in the process and got a thick outside edge, Zampa was waiting at almost a fly slip, right on the edge of the circle and he took it over his head. Jaiswal walks off to an applause. 50 and gone all inside the powerplay! Jaiswal c Zampa b Nathan Ellis 53(25) [4s-9 6s-2]"
5.5,W,"Ellis to Jaiswal, OUTtaken at short third! From the looks of it, Zampa perhaps didn't expect the ball to come on to him that quickly. It was dipping as it approached him, with Zampa grabbing it low to his left, and with a reverse cup. This time Ellis bowled seam up, angling it across to pitch fullish and wide of off. Jaiswal went lofting again, only to mistime it. He lost his right hand off the bat too, with the ball taking the outside edgeYashasvi Jaiswal c Zampa b Ellis 53 (25b 9x4 2x6 30m) SR: 212See all photos","Nathan Ellis to Jaiswal, wide, slower delivery full and wide outside off again, Nathan Ellis just hasn't hit his mark in this series yet"
5.5,W,"Ellis to Jaiswal, OUTtaken at short third! From the looks of it, Zampa perhaps didn't expect the ball to come on to him that quickly. It was dipping as it approached him, with Zampa grabbing it low to his left, and with a reverse cup. This time Ellis bowled seam up, angling it across to pitch fullish and wide of off. Jaiswal went lofting again, only to mistime it. He lost his right hand off the bat too, with the ball taking the outside edgeYashasvi Jaiswal c Zampa b Ellis 53 (25b 9x4 2x6 30m) SR: 212See all photos","Nathan Ellis to Jaiswal, wide, slower delivery well wide outside off, the pressure is telling"
5.5,1w,"Ellis to Jaiswal, 1 widewide again. Ellis, bowling from back of the hand, goes full and really wide of off, but Jaiswal lets it go","Nathan Ellis to Jaiswal, out Caught by Zampa!! Excellent field placement and that's the end of the carnage! Jaiswal will be disappointed. Was full and just outside off, Jaiswal went hard at this looking to smack it through extra cover, went at it with all hands and no feet, lost his shape in the process and got a thick outside edge, Zampa was waiting at almost a fly slip, right on the edge of the circle and he took it over his head. Jaiswal walks off to an applause. 50 and gone all inside the powerplay! Jaiswal c Zampa b Nathan Ellis 53(25) [4s-9 6s-2]"
5.5,1w,"Ellis to Jaiswal, 1 widewide again. Ellis, bowling from back of the hand, goes full and really wide of off, but Jaiswal lets it go","Nathan Ellis to Jaiswal, wide, slower delivery full and wide outside off again, Nathan Ellis just hasn't hit his mark in this series yet"
5.5,1w,"Ellis to Jaiswal, 1 widewide again. Ellis, bowling from back of the hand, goes full and really wide of off, but Jaiswal lets it go","Nathan Ellis to Jaiswal, wide, slower delivery well wide outside off, the pressure is telling"
5.5,1w,"Ellis to Jaiswal, 1 widechange of pace again, but the line is too wide, and the length very full. Jaiswal leaves it alone, and it's another wide","Nathan Ellis to Jaiswal, out Caught by Zampa!! Excellent field placement and that's the end of the carnage! Jaiswal will be disappointed. Was full and just outside off, Jaiswal went hard at this looking to smack it through extra cover, went at it with all hands and no feet, lost his shape in the process and got a thick outside edge, Zampa was waiting at almost a fly slip, right on the edge of the circle and he took it over his head. Jaiswal walks off to an applause. 50 and gone all inside the powerplay! Jaiswal c Zampa b Nathan Ellis 53(25) [4s-9 6s-2]"
5.5,1w,"Ellis to Jaiswal, 1 widechange of pace again, but the line is too wide, and the length very full. Jaiswal leaves it alone, and it's another wide","Nathan Ellis to Jaiswal, wide, slower delivery full and wide outside off again, Nathan Ellis just hasn't hit his mark in this series yet"
5.5,1w,"Ellis to Jaiswal, 1 widechange of pace again, but the line is too wide, and the length very full. Jaiswal leaves it alone, and it's another wide","Nathan Ellis to Jaiswal, wide, slower delivery well wide outside off, the pressure is telling"
5.4,4,"Ellis to Jaiswal, FOUR runswow, one brilliant shot after another! This is Jaiswal's fifty too. Now he bisects point and short third, as he helps this short of a length ball in the channel outside off for four moreSee all photos","Nathan Ellis to Jaiswal, FOUR, brings up fifty in no time! This is Jaiswal at his very best! Good length delivery angling across just outside off, he hung back and opened the face to steer it past short third man for four more"
5.3,4,"Ellis to Jaiswal, FOUR runsanother four, this time to deep square leg! Jaiswal smashing all the slowness of the pitch to the boundary. Short delivery rising just outside off, as Jaiswal rolls his wrists to pull for four","Nathan Ellis to Jaiswal, FOUR, crunched! Just short of length on middle, Jaiswal was very quick to press back and pull it away right into the gap at deep square leg"
5.2,4,"Ellis to Jaiswal, FOUR runsflashed to deep point! This time he got across a step or two, and got this short ball which was wide of off. He waited and cut that hard to the boundary","Nathan Ellis to Jaiswal, FOUR, to much width, short of length and wide outside off, Jaiswal can free his arms to crash this through point, no chance for any fielder"
5.1,•,"Ellis to Jaiswal, no runah, looks to heave over the off side at this ball which is on the fuller side of a length, and wide of off, but is beaten","Nathan Ellis to Jaiswal, no run, full and zipping across outside off, Jaiswal stood his ground looking to slap that through extra cover and missed"
5.1,•,"Ellis to Jaiswal, no runah, looks to heave over the off side at this ball which is on the fuller side of a length, and wide of off, but is beaten","Nathan Ellis to Jaiswal, wide, full and pushed well wide outside off"
5.1,1w,"Ellis to Jaiswal, 1 widebowls wide of off, landing it on a full length. Jaiswal lets it go, and it's called wide, although Ellis isn't pleased","Nathan Ellis to Jaiswal, no run, full and zipping across outside off, Jaiswal stood his ground looking to slap that through extra cover and missed"
5.1,1w,"Ellis to Jaiswal, 1 widebowls wide of off, landing it on a full length. Jaiswal lets it go, and it's called wide, although Ellis isn't pleased","Nathan Ellis to Jaiswal, wide, full and pushed well wide outside off"
4.6,•,"Zampa to Gaikwad, no runmakes room, and Zampa follows. He bowls short, getting it to come into Gaikwad and finish outside leg. Punched to the man at extra cover","Zampa to Gaikwad, no run, flatter delivery going on with the arm on leg-stump, Gaikwad backed away a long way before punching it towards extra cover"
4.5,1,"Zampa to Jaiswal,  1 runnudges this full ball on his pads to long-on, with this being the wrong 'un from Zampa","Zampa to Jaiswal, 1 run, full on leg-stump, clipped away towards mid-wicket"
4.4,4,"Zampa to Jaiswal, FOUR runswhipped wide of long-on! Terrific timing there. The ball is full on a stump-to-stump line, but Jaiswal places it beautifully to deep midwicket","Zampa to Jaiswal, FOUR, wow what timing! Tossed up full on leg-stump, was nothing more than a crisp flick, he picked the gap at cow corner and he timed it to perfection, the outfield did the rest"
4.3,1,"Zampa to Gaikwad,  1 runanother low full on the stumps, and pushed to long-off","Zampa to Gaikwad, 1 run, very full on middle, Gaikwad makes a bit of room and jams it down to long-off"
4.2,•,"Zampa to Gaikwad, no runvery full on off, and dug out to cover","Zampa to Gaikwad, no run, pushed up very full on off-stump, Gaikwad digs it out towards cover"
4.1,4,"Zampa to Gaikwad, FOUR runsthe shot of the day! There isn't that much of pace to deal with, yet Gaikwad deals with this fullish ball so effortlessly to loft it over the bowler's head after standing while backing away","Zampa to Gaikwad, FOUR, strike bowler or not, it doesn't matter! Tossed up full on middle, right in the slot for Gaikwad and he got under it and lofted it straight back over the bowler for one-bounce four"
3.6,•,"Abbott to Jaiswal, no runah, the over ends with a dot, and both Abbott and I get a breather. This was bowled very full around off, as Jaiswal drove it to mid-off","Abbott to Jaiswal, no run, full on off-stump, Jaiswal stands his ground and smacks it straight to mid-off. Massive over for India, 24 runs off it"
3.5,6,"Abbott to Jaiswal,  SIX runsthe change of angle doesn't make any difference. This good-length ball was angled into the left-hander, and finished around off stump. Jaiswal again shifted his weight back to have a go at the pull short, just clearing the rope at deep square leg","Abbott to Jaiswal, SIX, superb batting from Jaiswal! Abbott went round the wicket, dug it into leg-stump but it sat up again, Jaiswal hung back and heaved it away into the gap at deep mid-wicket again for another six, just went over the ropes, 50-run stand too"
3.4,6,"Abbott to Jaiswal,  SIX runsflung away over deep square leg! That went quite deep into the crowd too. Another short delivery around middle and off, as Jaiswal transfers his weight to the back foot to pull hard and over the boundary","Abbott to Jaiswal, SIX, 4, 4, 4, 6!  Abbott under pressure now, short of length delivery on middle, Jaiswal seemingly knew exactly what was coming, he pressed back and smacked this away over deep mid-wicket with a pull"
3.3,4,"Abbott to Jaiswal, FOUR runsthe best of the three! A delightful guide to short third's left, as he reads this shortish ball just outside off to play it as late as possible","Abbott to Jaiswal, FOUR, this is brilliant from Jaiswal, he knew this was going to be pace on, was a hard length delivery on off-stump, Jaiswal hung back and used the pace to run it past short third man for four"
3.2,4,"Abbott to Jaiswal, FOUR runsfour more in the same region! Abbott repeats the trick of a change of pace, and also bowls on a shortish length outside off. This time though the ball kept a bit low, even as Jaiswal slashed it to deep backward point","Abbott to Jaiswal, FOUR, back to back fours! Very similar delivery, on a length just outside off, looked like a cutter and Jaiswal hung back and waited for it again before smacking it hard past backward point again"
3.1,4,"Abbott to Jaiswal, FOUR runshacked to deep backward point! Slower ball right away from Abbott - it was on a short of a length, and around sixth stump - as Jaiswal late-cut it to just beat backward point to his left","Abbott to Jaiswal, FOUR, short of length and slanting across just outside off, just a bit of room on offer, Jaiswal hung back and waited for it before slashing it away hard past backward point"
2.6,4,"Maxwell to Gaikwad, FOUR runsnow Gaikwad drills one through to deep point! Like Jaiswal, he too stands after backing away, and gets this pretty full ball outside off to target. He plays through the line, with the ball rolling away rather rapidly","Maxwell to Gaikwad, FOUR, Gaikwad doesn't want to be left behind! Full just outside off, Gaikwad backed away to make some room before carving that away through cover for four"
2.5,1,"Maxwell to Jaiswal,  1 runpretty full now around off, and driven down to long-off","Maxwell to Jaiswal, 1 run, full on off-stump, driven out towards wide long-off"
2.4,•,"Maxwell to Jaiswal, no runshort of a length outside off, and pushed to cover","Maxwell to Jaiswal, no run, length delivery on off-stump, Jaiswal hangs back and defends it into the off-side"
2.3,4,"Maxwell to Jaiswal, FOUR runsslog swept to deep backward square leg! Another full delivery outside off, as he gets down to have a free swing over the in-field","Maxwell to Jaiswal, FOUR, Jaiswal on the charge here! Full on middle, Jaiswal leant forward and slog-swept it towards deep mid-wicket"
2.2,•,"Maxwell to Jaiswal, no runah, some slow turn there. On a full length outside off, and beats the outside edge as he looked to defend","Maxwell to Jaiswal, no run, oh well bowled! Tossed up full on middle, drew him forward, drifted in and turned away to beat the outside edge"
2.1,4,"Maxwell to Jaiswal, FOUR runsgoes inside out over cover! Stands after making some room at this full ball dipping just outside off - for a while it seemed to be too full for that shot - and opens the bat face to loft for four","Maxwell to Jaiswal, FOUR, superb shot! Tossed up full on off-stump, Jaiswal stepped forward, got to the pitch and played a cracking lofted extra cover drive, no one out on the off-side and away it went"
2.1,4,"Maxwell to Jaiswal, FOUR runsgoes inside out over cover! Stands after making some room at this full ball dipping just outside off - for a while it seemed to be too full for that shot - and opens the bat face to loft for four","Maxwell to Gaikwad, 2 wides, tossed up full and down leg, Wade didn't collect it cleanly and they snuck through for an extra run"
2.1,2w,"Maxwell to Gaikwad, 2 widebowls pretty wide of leg, and very full. Gaikwad lets it go, as the ball turns in a bit. They run a single too, after it's a wide ball","Maxwell to Jaiswal, FOUR, superb shot! Tossed up full on off-stump, Jaiswal stepped forward, got to the pitch and played a cracking lofted extra cover drive, no one out on the off-side and away it went"
2.1,2w,"Maxwell to Gaikwad, 2 widebowls pretty wide of leg, and very full. Gaikwad lets it go, as the ball turns in a bit. They run a single too, after it's a wide ball","Maxwell to Gaikwad, 2 wides, tossed up full and down leg, Wade didn't collect it cleanly and they snuck through for an extra run"
1.6,•,"Ellis to Jaiswal, no runah, that was close! Jaiswal got across the stumps early to try and scoop this length ball, but was beaten. The ball ended up going just over the stumps though","Nathan Ellis to Jaiswal, no run, Jaiswal gets adventurous, was a length delivery on off-stump, Jaiswal shuffled across his stumps looking to scoop that over the keeper and didn't lay bat on it"
1.5,•,"Ellis to Jaiswal, no runplays a late cut at this good-length ball, which is shaping away to finish around sixth stump. But the ball goes on the bounce to the man standing at backward point","Nathan Ellis to Jaiswal, no run, length delivery slanting across outside off, Jaiswal cut it nicely but couldn't beat point"
1.4,1,"Ellis to Gaikwad,  1 runchange of pace, as Ellis goes full and in the channel outside off. Poked behind point for a single","Nathan Ellis to Gaikwad, 1 run, full on off-stump, was pace off, Gaikwad stabbed it towards backward point and they crossed across for a quick single"
1.3,•,"Ellis to Gaikwad, no runyorker length on middle and off, and flicked to midwicket. Jaiswal wanted a single but was sent back, even as Inglis' throw was wide of the stumps","Nathan Ellis to Gaikwad, no run, pitched up full and straight on middle, clipped straight to mid-wicket"
1.3,•,"Ellis to Gaikwad, no runyorker length on middle and off, and flicked to midwicket. Jaiswal wanted a single but was sent back, even as Inglis' throw was wide of the stumps","Nathan Ellis to Gaikwad, wide, full and just sliding down leg with the angle"
1.3,1w,"Ellis to Gaikwad, 1 widepitches just outside leg, and darts down further after landing on the fuller side of a length. He looked to flick but missed, and it's called wide","Nathan Ellis to Gaikwad, no run, pitched up full and straight on middle, clipped straight to mid-wicket"
1.3,1w,"Ellis to Gaikwad, 1 widepitches just outside leg, and darts down further after landing on the fuller side of a length. He looked to flick but missed, and it's called wide","Nathan Ellis to Gaikwad, wide, full and just sliding down leg with the angle"
1.2,1,"Ellis to Jaiswal,  1 runah, Ellis leaps to his left with his left hand outstretched, but the ball is beyond him! Jaiswal looked to push hard at this length ball, but ended up chipping it towards mid-on, who threw wide at the non-striker's end","Nathan Ellis to Jaiswal, 1 run, stops on him agian, good length delivery on off-stump, Jaiswal looked to push it back down the ground and it lobbed up to Nathan Ellis' left off the inner half, he leaped to his left but couldn't get it"
1.1,•,"Ellis to Jaiswal, no runbunts at this length ball, which angles across and finishes pretty wide of off. The ball trickles towards mid-off, as Jaiswal plays far away from his body","Nathan Ellis to Jaiswal, no run, full outside off, Jaiswal looked to drive through extra cover, went towards mid-off off the inner half of the blade, that didn't quite come on to the bat"
0.6,2lb,"Stoinis to Gaikwad, 2 leg byesthis stays slightly low off a short of a length - uneven bounce was talked about too at the pitch report - as the ball finishes on his pads around leg stump while he attempts to swipe. But the ball ends up rolling behind the wicket for two leg byes","Stoinis to Gaikwad, leg byes, 2 runs, short of length and attacking the pads, Gaikwad looked to pull and was cramped for room and beaten for pace, ended up hitting him on the thigh-pad before going towards backward square leg"
0.5,1,"Stoinis to Jaiswal,  1 runanother shortish delivery - this time around leg. Pulled hard to fine leg","Stoinis to Jaiswal, 1 run, short of length on middle, pulled away towards deep backward square leg, looked like it stopped on him just a touch"
0.5,1,"Stoinis to Jaiswal,  1 runanother shortish delivery - this time around leg. Pulled hard to fine leg","Stoinis to Jaiswal, wide, full and shaping down leg, Wade has to dive full length to his right to reel that in"
0.5,1w,"Stoinis to Jaiswal, 1 wideslower ball, but entirely off his line. Bowls this on the fuller side of a length another one and a half set of stumps outside leg - Jaiswal even thinks of a swing before he misses - and Wade dives to collect it. Wide called","Stoinis to Jaiswal, 1 run, short of length on middle, pulled away towards deep backward square leg, looked like it stopped on him just a touch"
0.5,1w,"Stoinis to Jaiswal, 1 wideslower ball, but entirely off his line. Bowls this on the fuller side of a length another one and a half set of stumps outside leg - Jaiswal even thinks of a swing before he misses - and Wade dives to collect it. Wide called","Stoinis to Jaiswal, wide, full and shaping down leg, Wade has to dive full length to his right to reel that in"
0.4,1,"Stoinis to Gaikwad,  1 runon a few bounces to the man at fine leg, who takes a few steps to his left to collect that. On a short of a length around off, as Gaikwad swivelled to pull it high","Stoinis to Gaikwad, 1 run, short of length on middle, short-arm jabbed towards deep backward square leg, fielder takes it on the bounce"
0.3,4,"Stoinis to Gaikwad, FOUR runsleans into the drive to bisect the gap between extra cover and cover! Presents the full face of the bat at this length ball shaping away to end around seventh stump, as the ball teases Inglis from cover all the way back","Stoinis to Gaikwad, FOUR, oh that'll feel amazing! Pitched up full just outside off, Gaikwad pressed forward, got his weight moving into the ball nicely and punched that with sublime timing through cover, found the gap as well and it beat the fielder to the fence"
0.2,1,"Stoinis to Jaiswal,  1 runthere is a deep backward point early on for Jaiswal, and he guides this short of a length ball around off stump to the man there. He almost seemed to be cramped for room on this ball","Stoinis to Jaiswal, 1 run, just short of length on off-stump, Jaiswal says leg-side and cuts it away towards deep point"
0.1,•,"Stoinis to Jaiswal, no runah, some swing right away. This was angled across, but swung back in and landed on a length on middle stump. Jaiswal nudged it to mid-onSee all photos","Stoinis to Jaiswal, no run, full and straight on middle, hint of swing back in, pushed towards mid-on"
