ball,score,commentary,second_commentary
2.6,1,"Zampa to Rohit Sharma,  1 runa tad short on middle and leg, he works it towards midwicket","Zampa to Rohit, 1 run, pushed through quicker from a shortened length, worked into the mid-wicket pocket"
2.5,•,"Zampa to Rohit Sharma, no runfuller on middle and leg, he dances down the track converting it into a yorker and can only dig it to the right of Zampa","Zampa to Rohit, no run, Rohit comes down the track and yorks himself, squeezed to the right of the bowler and Zampa does well to stop it"
2.4,4,"Zampa to Rohit Sharma, FOUR runsEdged, no slip, and Rohit gets a four. Flighted outside off, grips a bit as Rohit looks for a mighty slog. He is lucky there was no slip in.","Zampa to Rohit, FOUR, edged and four! In-drifter that spins away, Rohit goes hard on the drive and loses his shape. He was beaten in the flight as well. Gets a fat outside edge that goes through vacant first slip. Streaky"
2.3,•,"Zampa to Rohit Sharma, no runTossed up just a tad on off, he defends a bit meekly I must add","Zampa to Rohit, no run, ""nice length,"" says Wade. Fullish ball and just outside off, Rohit defends off the front foot"
2.2,1,"Zampa to Kohli,  1 runFull on middle and leg, pushed to long on","Zampa to Kohli, 1 run, 90.8kph, full again, Kohli brings his bottom and into play to bunt it to long-on"
2.1,4,"Zampa to Kohli, FOUR runsOver-pitched outside off, Kohli just stays still and laces the cover-drive all along the ground. Imperious!","Zampa to Kohli, FOUR, 88.9kph, Kohli greets Zampa with a boundary! Overpitched, Kohli stays leg-side of the ball and drives in the gap through the covers"
1.6,6,"Hazlewood to Rohit Sharma,  SIX runsIn the hitting arc of Rohit, and he will not miss there. Banged in short, without a lot of pace, Rohit gets into position nice and early and slams the pull over deep midwicket.","Hazlewood to Rohit, SIX, Rohit pulls and it's a six! Harmless ball, hip-high and the skipper has ample time to dispatch it over deep square leg. The final ball spoils the over for Hazlewood"
1.5,•,"Hazlewood to Rohit Sharma, no runGoes for a paddle shot now by shuffling across to the off stump, does not connect with the extra bounce of Hazlewood doing him in","Hazlewood to Rohit, no run, short of length, extra bounce marginally outside off, Rohit shuffles across to scoop and misses. Wasn't too far away from his glove...."
1.4,•,"Hazlewood to Rohit Sharma, no runShort of a good length outside off, he pats it to Smith at point","Hazlewood to Rohit, no run, 135.9kph, opens his bat-face and pushes this length ball to backward point"
1.3,4lb,"Hazlewood to Rohit Sharma, 4 leg byesOn the pads, Rohit looks for a glance, does not get any bat on it but with the fine leg very square, that was easy runs for the taking, even if leg-byes","Hazlewood to Rohit, leg byes, FOUR, 133.4kph, in-slanter, leg-lined, Rohit misses the glance and the ball brushes the batsman's pad before running away to the fine leg fence"
1.2,1,"Hazlewood to Kohli,  1 runBack of a length outside off, he gets a thick edge to Smith at point, who fumbles a tad and they pinch the over-throw","Hazlewood to Kohli, 1 run, 135.6kph, out-seamer with a bit of extra bounce, tapped towards point off the outer half. Smith misfields and the batters decide to take the single. A direct hit at the keeper's end would have made things interesting..."
1.1,•,"Hazlewood to Kohli, no runOn a length outside off, he lets it go","Hazlewood to Kohli, no run, 134.6kph, shapes away from short of length outside off, left alone"
0.6,W,"Sams to Rahul, OUTIn the aiiiir, oh that's gone so high and Wade completes a superb catch under the night sky.  Length, he looks for a slog, but can only top-edge straight up. Wade back-tracks, the ball swirling all around, and snaffles it.KL Rahul c †Wade b Sams 1 (4b 0x4 0x6 6m) SR: 25See all photos","Daniel Sams to Rahul, out Caught by Wade!! Daniel Sams strikes in his first over. Excellent catch from Wade, running back. The bowler is pumped up. 126.1kph, short of length delivery and Rahul looks to heave it away over mid-wicket. Swung hard and the ball went up a long way in the air off the top-edge. The keeper back-pedals, slightly over-runs in the process, but keeps his eyes on the ball and dives forward in the end to pouch it with both hands. Perfect start for Australia! Rahul c Wade b Daniel Sams 1(4)"
0.5,1,"Sams to Rohit Sharma,  1 runOh, what happened there? Short of a length that shapes away from Rohit at the last moment, who wasn't expecting it. Was a slower ball, probably what did Rohit in. He meekly pulls it in front of square","Daniel Sams to Rohit, 1 run, 113.8kph, Rohit gets into an awkward position. Slower ball bumper and Rohit is early into his pull. Takes his eyes off the ball and toe-ends it to backward square leg. The ball gripped away a bit as well"
0.4,1,"Sams to Rahul,  1 runSimilar length ball, just homing in around off stump. He pushes to the offside off the back foot and sets off for a run","Daniel Sams to Rahul, 1 run, 128.8kph, good length ball, tapped in front of point with soft hands for a quick single"
0.3,•,"Sams to Rahul, no runOn a length on off, defended back to the bowler","Daniel Sams to Rahul, no run, 129.8kph, very full delivery from over the wicket, Rahul defends it back to the bowler"
0.2,1,"Sams to Rohit Sharma,  1 runLength around the pads, he flicks to square leg to get off the mark","Daniel Sams to Rohit, 1 run, 127.9kph, over the wicket, leg-lined length ball, worked through backward square leg. A big roar from the crowd as Rohit opens his account"
0.2,1,"Sams to Rohit Sharma,  1 runLength around the pads, he flicks to square leg to get off the mark","Daniel Sams to Rahul, 2 wides, 128.1kph, wayward ball - way down leg and Wade dives full-length to half-stop it with his left glove. Saved three runs there..."
0.2,2w,"Sams to Rahul, 2 wideLength but way, way down leg. Wade does really well to leap to his left and saves some extra runs.","Daniel Sams to Rohit, 1 run, 127.9kph, over the wicket, leg-lined length ball, worked through backward square leg. A big roar from the crowd as Rohit opens his account"
0.2,2w,"Sams to Rahul, 2 wideLength but way, way down leg. Wade does really well to leap to his left and saves some extra runs.","Daniel Sams to Rahul, 2 wides, 128.1kph, wayward ball - way down leg and Wade dives full-length to half-stop it with his left glove. Saved three runs there..."
0.1,•,"Sams to Rahul, no runOoh, some bounce right away. Back of a length shaping into Rahul, who awkwardly fends at it.See all photos","Daniel Sams to Rahul, no run, short ball from round the wicket, a hopping Rahul awkwardly fends and the ball hits his glove before rolling into the off-side"
