ball,score,commentary,second_commentary
4.5,4,"Nitish Kumar to Litton Das, FOUR runsfourth four of the over! And this time Litton puts this wide ball with a cut through deep point! Length ball, bit of width, and not enough pace to bother Litton","Nitish Reddy to Litton Das, FOUR, make that four! 134.1kph, Nitish continues to serve width and Litton latches onto it. Cracking cut shot through point, superb timing and the ball rockets away to the fence"
4.4,4,"Nitish Kumar to Litton Das, FOUR runsshort and wide outside off. True bounce and Litton slaps Nitish's delivery over cover for the team fifty!","Nitish Reddy to Litton Das, FOUR, thrd boundary of the over! Short and wide at 131.1kph, Litton stands tall and slaps the cut over extra cover for a one-bounce four"
4.3,4,"Nitish Kumar to Litton Das, FOUR runsgood length ball angling into his hips. Clipped expertly behind square, and Abhishek cannot cut it off at deep backward square leg, despite his dive","Nitish Reddy to Litton Das, FOUR, 130.3kph, back of a length ball, the line is too straight and Litton glances it away to fine leg. Abhishek Sharma dives to his right after sprinting across but to no avail"
4.2,•,"Nitish Kumar to Litton Das, no runfull and wide outside off, and Litton's clatter through the off side can't beat cover","Nitish Reddy to Litton Das, no run, 131.7kph, overpitched outside off and Nitish gets away as Litton drives straight to cover off the front foot"
4.1,4,"Nitish Kumar to Litton Das, FOUR runsInauspicious start from Nitish, as Litton presses forward and thumps a solid drive through the covers. Full and wide, put away","Nitish Reddy to Litton Das, FOUR, Litton Das greets Nitish with a boundary! Full and wide of off, Litton leans across and batters it through extra cover"
3.6,1,"Sundar to Litton Das,  1 runlength ball around off, and punched to long on","Washington Sundar to Litton Das, 1 run, tidy over from Washington Sundar! Length ball just outside off and that's been dinked to long-on"
3.5,•,"Sundar to Litton Das, no runlength ball around off, from over the stumps. Clipped towards midwicket and the bowler runs after the ball to stop the one","Washington Sundar to Litton Das, no run, spinning in from a length, Litton Das blunts it into the leg-side and Sundar is quick to get to the ball"
3.4,1,"Sundar to Shanto,  1 runfullish ball outside off. Shanto brings out the reverse sweep, but the ball turning away forces a mis-hit. Goes behind the keeper for only one","Washington Sundar to Shanto, 1 run, gets down to reverse sweep and inside-edges to short third man"
3.3,•,"Sundar to Shanto, no runaround the stumps. Back of a length delivery angling into Shanto. Bunted back","Washington Sundar to Shanto, no run, extra bounce, Shanto plays it back at the bowler"
3.2,1,"Sundar to Litton Das,  1 runlength ball just outside off. Litton moves to the off side and flicks with the turn, off his hips, to square leg","Washington Sundar to Litton Das, 1 run, 96kph, worked with the spin to deep backward square leg"
3.2,1,"Sundar to Litton Das,  1 runlength ball just outside off. Litton moves to the off side and flicks with the turn, off his hips, to square leg","Washington Sundar to Litton Das, wide, over the wicket, quick offie spinning down leg, Litton Das ignores"
3.2,1w,"Sundar to Litton Das, 1 wideover the stumps now. Good length ball on middle, turning down the leg side","Washington Sundar to Litton Das, 1 run, 96kph, worked with the spin to deep backward square leg"
3.2,1w,"Sundar to Litton Das, 1 wideover the stumps now. Good length ball on middle, turning down the leg side","Washington Sundar to Litton Das, wide, over the wicket, quick offie spinning down leg, Litton Das ignores"
3.1,W,"Sundar to Tanzid Hasan, OUTfirst ball wicket for Washington! Comes around the stumps, and bowls a length ball outside off. Gets some extra bounce, bit of turn too, and he miscues a cut to Varun Chakravarthy at short third. Dives forward and takes a low oneTanzid Hasan c Varun b Washington Sundar 15 (12b 3x4 0x6 22m) SR: 125See all photos","Washington Sundar to Tanzid Hasan, out Caught by Varun Chakaravarthy!! Sundar strikes first ball! 93kph, in-drifter that spins a bit with extra bounce. Tanzid shapes to cut and gets done in by the bounce. Fails to control his shot and finds backward point where Varun Chakaravarthy takes a low catch. Tanzid Hasan c Varun Chakaravarthy b Washington Sundar 15(12) [4s-3]"
2.6,•,"Yadav to Shanto, no runlength ball on middle and angling across the batter as he goes fishing outside off with the bat. Whizzes past the bat to the keeper","Mayank Yadav to Shanto, no run, 143.1kph, pacy away-angler outside off, Shanto misses the cut"
2.6,•,"Yadav to Shanto, no runlength ball on middle and angling across the batter as he goes fishing outside off with the bat. Whizzes past the bat to the keeper","Mayank Yadav to Shanto, wide, 138.6kph, shortish ball down leg, Shanto looks to swing it away towards fine leg but misses"
2.6,1w,"Yadav to Shanto, 1 wideback of a length ball outside leg. Shanto gets in position for a pull behind square but he's beaten. Wide given","Mayank Yadav to Shanto, no run, 143.1kph, pacy away-angler outside off, Shanto misses the cut"
2.6,1w,"Yadav to Shanto, 1 wideback of a length ball outside leg. Shanto gets in position for a pull behind square but he's beaten. Wide given","Mayank Yadav to Shanto, wide, 138.6kph, shortish ball down leg, Shanto looks to swing it away towards fine leg but misses"
2.5,4,"Yadav to Shanto, FOUR runssmothered through the off side! Mayank goes for the slower ball, 111kph, angling across Shanto, and he sat deep in his crease before punching it through cover","Mayank Yadav to Shanto, FOUR, boundary off the free-hit. 111.4kph, pace off, Shanto spots it, waits for this short of a good length ball on the back foot and punches fiercely through vacant extra cover"
2.5,4,"Yadav to Shanto, FOUR runssmothered through the off side! Mayank goes for the slower ball, 111kph, angling across Shanto, and he sat deep in his crease before punching it through cover","Mayank Yadav to Tanzid Hasan, no ball, 1 run, short of length ball, patted to the left of cover. Mayank has overstepped"
2.5,2nb,"Yadav to Tanzid Hasan, (no ball) 1 runuh oh, no ball Back of a length ball around and nudged towards cover for a single","Mayank Yadav to Shanto, FOUR, boundary off the free-hit. 111.4kph, pace off, Shanto spots it, waits for this short of a good length ball on the back foot and punches fiercely through vacant extra cover"
2.5,2nb,"Yadav to Tanzid Hasan, (no ball) 1 runuh oh, no ball Back of a length ball around and nudged towards cover for a single","Mayank Yadav to Tanzid Hasan, no ball, 1 run, short of length ball, patted to the left of cover. Mayank has overstepped"
2.4,•,"Yadav to Tanzid Hasan, no runskiddy length ball around leg stump that doesn't rise as much. Hurries Tanzid into submission, and the ball raps him on the pad before he can get the bat across for a flick. LBW appeal turned down. Probably pitching outside leg stump","Mayank Yadav to Tanzid Hasan, no run, appeal for lbw but that's pitched outside leg! Zips off the deck from a good length and Tanzid misses the clip to get hit on the front pad. Beaten for pace!"
2.3,1,"Yadav to Shanto,  1 runfull ball on middle, and Shanto tries to swipe it through the leg side. Inside edged onto his pads with a loud thud, and it rolls away past the bowler for a quick run","Mayank Yadav to Shanto, 1 run, 142.2kph, Mayank pitches up and gets it to swing in. Shanto drives hard, inside-edges onto his pad and the ball rolls down the pitch for the batters to steal a single"
2.2,4lb,"Yadav to Shanto, 4 leg byesMayank digs it short again, Shanto pulls but this time with his eyes off the ball. Misses, hits the back of his helmet, and the ball goes between the keeper and first slip for four. There'll be a mandatory concussion check though","Mayank Yadav to Shanto, leg byes, FOUR, banged in short, more lift on this occasion, Shanto swivels to pull and is beaten by the bounce. Hits the helmet and the ball goes between the keeper and first slip. Dribbles away to third man for four"
2.1,6,"Yadav to Shanto,  SIX runsdeposited! A swivel on his toes and Shanto hammers a back of a length ball on leg stump. Played from deep inside his crease. Over square leg for a maximum","Mayank Yadav to Shanto, SIX, 139.3kph, hip-high short ball on leg and Shanto swivels across to pull it over deep backward square leg for a 69m six. Picked the length early, got into a good position and dispatched it"
1.6,2,"Hardik to Tanzid Hasan,  2 runsoverpitched ball around off, bit of swing in. Tanzid offers the bat's full face and lifts this over the umpire. Toe-ended shot though","Hardik Pandya to Tanzid Hasan, 2 runs, 131kph, pitched up and Tanzid Hasan chip-drives it over mid-off. The ball plugs and the batters take two"
1.5,4,"Hardik to Tanzid Hasan, FOUR runschance of a catch! And Washington misjudges this. Short ball outside leg as Hardik adjusts his length, Tanzid charges in and mistimes the attempted pull. Washington at deep midwicket runs in too much, underestimating the power behind that shot, and he ends up only getting fingertipts to it. Dribbes away for four. Dropped","Hardik Pandya to Tanzid Hasan, FOUR, dropped! 129.6kph, Tanzid Hasan gives the charge again. Pulls this back of a length ball hard and flat through midwicket. Washington Sundar misjudges and runs in from deep midwicket. Over-runs and jumps in the end but only manages to get fingertips on it. Had he stayed back, that would have been a dolly"
1.4,4,"Hardik to Tanzid Hasan, FOUR runscharges and smacks it over backward point for four. He comes down the track and Hardik's length outside off is sliced on this occasion","Hardik Pandya to Tanzid Hasan, FOUR, 130.3kph, fuller than a length outside off, Tanzid comes down the track, moves leg-side in the process and that allows him to free his arms. Throws the kitchen sink and flays it over backward point. One bounce and into the fence"
1.3,•,"Hardik to Tanzid Hasan, no runyorker swinging in from off stump and he brings the bat down solidly to dig this delivery out","Hardik Pandya to Tanzid Hasan, no run, 131.6kph, yorker, tails in late as well, Tanzid digs it out"
1.2,•,"Hardik to Tanzid Hasan, no runlength ball on off and the upright seam is on offer. Moves laterally towards off, and he cuts off the back foot to the off side","Hardik Pandya to Tanzid Hasan, no run, 133.9kph, length ball around off, tapped to backward point"
1.1,1,"Hardik to Shanto,  1 runlength ball around off. Bit of movement in. Attempts a cut, chops it onto the deck, mistimed","Hardik Pandya to Shanto, 1 run, 130.7kph, in-seamer that cramps the batsman for room. Shanto looks to chop and the ball rolls towards cover off the top part of the bat"
1.1,1,"Hardik to Shanto,  1 runlength ball around off. Bit of movement in. Attempts a cut, chops it onto the deck, mistimed","Hardik Pandya to Shanto, wide, 121.2kph, starts with a slower ball into the pitch, Shanto sways away from it and that's been wided for height"
1.1,1w,"Hardik to Shanto, 1 wideshort ball, 121kph, from this end too. Angling across Shanto while also going over his head. Wide ball given.","Hardik Pandya to Shanto, 1 run, 130.7kph, in-seamer that cramps the batsman for room. Shanto looks to chop and the ball rolls towards cover off the top part of the bat"
1.1,1w,"Hardik to Shanto, 1 wideshort ball, 121kph, from this end too. Angling across Shanto while also going over his head. Wide ball given.","Hardik Pandya to Shanto, wide, 121.2kph, starts with a slower ball into the pitch, Shanto sways away from it and that's been wided for height"
0.6,•,"Yadav to Tanzid Hasan, no runback of a length ball on middle and he wants to work it to the leg side off the back foot. But the rising delivery hits the bat's top half, and it drops on the pitch","Mayank Yadav to Tanzid Hasan, no run, 141.2ph, short to finish the over, Tanzid hops to keep it out on the leg-side, gets an inside edge onto his thigh"
0.5,•,"Yadav to Tanzid Hasan, no runfullish ball just outside off and caressed to point. Nitish - hometown boy - stops that","Mayank Yadav to Tanzid Hasan, no run, 145.4kph, away-angling length ball, Tanzid drives on the rise and finds Nitish at point"
0.4,4,"Yadav to Tanzid Hasan, FOUR runsshort ball but Tanzid rises to the occasion well by pulling this along the ground through the midwicket region. Got on top of the ball","Mayank Yadav to Tanzid Hasan, FOUR, 146kph, short ball, Tanzid Hasan picks the length early and puts it away. It's shoulder-high and Tanzid rises to pull it through square leg. Off the mark with a good shot"
0.3,•,"Yadav to Tanzid Hasan, no runlength ball on middle stump, and clipped to the leg side towards midwicket. Off the back foot. 144kph","Mayank Yadav to Tanzid Hasan, no run, 144.4kph, back of a length, Tanzid Hasan nudges it into the leg-side"
0.2,1,"Yadav to Shanto,  1 runfullish ball on middle and leg. Clips it to the leg side with the movement inwards. Rinku runs towards square leg to cut it off, which he does, but holds his knees after the effort","Mayank Yadav to Shanto, 1 run, 145.4kph, shapes in a bit does this length ball, turned to the left of square leg where Rinku makes a sliding half-stop. Rinku is in a bit of pain, seems to be an issue with his knee"
0.1,W,"Yadav to Parvez Hossain Emon, OUTa rocket, first ball! No warm up balls from Mayank Yadav. Digs it short, hurries Emon up, he looks to bring the bat in front of his face to keep it away, but ends up gloving it high up for first slip to grab that. Among the most difficult balls to face first ball in an inningsParvez Hossain Emon c Parag b Yadav 0 (1b 0x4 0x6 1m) SR: 0See all photos","Mayank Yadav to Parvez Hossain Emon, out Caught by Riyan Parag!! Wicket first ball! India can do no wrong today. Pacy short ball first up from Mayank. Surprises Emon who is clearly late into his shot. The ball gets big on him, he plays awkwardly as he can't free his arms and it lobs up in the air off the glove. Parag moves to his left from first slip to gather it. That's tough ball to negate as a batter! Parvez Hossain Emon c Riyan Parag b Mayank Yadav 0(1)"
