ball,score,commentary,second_commentary
4.6,•,"Alzarri Joseph to Ravindra, no run no run Raps him in the midriff at pace. Back of a length again on middle. Rachin looks to hack that away, but is beaten for pace","Alzarri Joseph to Ravindra, no run, short of a good length and around the off-stump channel, Ravindra swings and is struck high on the body"
4.5,2,"Alzarri Joseph to Ravindra,  2 runs 2 runs Just short of Faf at mid-off. Was a back of a length ball outside off, he stands tall and slaps it hard but aerially. Faf dives forward, but the ball clearly fell short","Alzarri Joseph to Ravindra, 2 runs, just short of Faf at mid-off, and he then has to chase, does well to keep them down to a couple - back of a length and well wide of off, flat-batted uppishly towards mid-off and had faf diving forward on the catch"
4.5,2,"Alzarri Joseph to Ravindra,  2 runs 2 runs Just short of Faf at mid-off. Was a back of a length ball outside off, he stands tall and slaps it hard but aerially. Faf dives forward, but the ball clearly fell short","Alzarri Joseph to Ravindra, wide, short and down leg, Ravindra was looking to help it on its way with the pull and missed, called as a wide"
4.5,1w,"Alzarri Joseph to Ravindra, 1 wide 1 wide Back of a length ball down leg. He looks to help it away, can't connect but gets a wide. Rawat does well to his right","Alzarri Joseph to Ravindra, 2 runs, just short of Faf at mid-off, and he then has to chase, does well to keep them down to a couple - back of a length and well wide of off, flat-batted uppishly towards mid-off and had faf diving forward on the catch"
4.5,1w,"Alzarri Joseph to Ravindra, 1 wide 1 wide Back of a length ball down leg. He looks to help it away, can't connect but gets a wide. Rawat does well to his right","Alzarri Joseph to Ravindra, wide, short and down leg, Ravindra was looking to help it on its way with the pull and missed, called as a wide"
4.4,1,"Alzarri Joseph to Rahane,  1 run 1 run Back of a length ball outside off, he pats it to deep third","Alzarri Joseph to Rahane, 1 run, back of a length and just outside off, Rahane runs it down towards third man for a single"
4.3,•,"Alzarri Joseph to Rahane, no run no run Big shout for lbw but the umpire stays unmoved. No review taken. Length ball at 146kph that strikes Rahane on the pad. Think he got an inside-edge back onto the pad.","Alzarri Joseph to Rahane, no run, a long LBW appeal, but they ain't reviewing it, must've been an inside edge, too close to dab and Rahane squeezed an under-edge onto his front-pad"
4.2,1,"Alzarri Joseph to Ravindra,  1 run 1 run Length on off stump, he stays leg side of the ball and pushes to cover and sets off","Alzarri Joseph to Ravindra, 1 run, Alzarri shortens the length around off, punched to the left of cover-point for a single"
4.1,6,"Alzarri Joseph to Ravindra,  SIX runs SIX runs Hello there Mr Joseph says Rachin as he pulls him for six! Banged in short and on his hips, he helps it over fine leg with ease","Alzarri Joseph to Ravindra, SIX, cracking shot, pacy short ball from Alzarri - but this is at the hips of Ravindra, he swivels across anmd then hammers the pull over long leg for a maximum"
3.6,W,"Yash Dayal to Gaikwad, OUT OUT Edged and taken on the second attempt by Green at first slip. This is excellent bowling and also excellent captaincy from Faf to keep the slip in. Keeps it on a length but well outside off stump. Gaikwad gets forward reaching for the drive. He gets a thick edge and Green takes a fairly simple catch albeit on the second attempt. Important wicket for RCB See all photos","Yash Dayal to Gaikwad, out Caught by Green!! Edged and caught! Green on the second attempt and he has big hands, this is some reward for Dayal - troubled Gaikwad with the angle and has finally nailed him - pitched up and pushed across with the angle, Gaikwad had to reach out on the drive, there's no control over the shot and gets a thick edge to slip's right. Green was quick to react, but the ball popped out, fortunately for RCB - he's alert enough to grab the rebound off the knee. Gaikwad c Green b Yash Dayal 15(15) [4s-3]"
3.5,4,"Yash Dayal to Gaikwad, FOUR runs FOUR runs Strayed on the pads and Gaikwad cashes in. Length down leg, he shuffles across and clips fine and for four. Six fours and six already in this innings","Yash Dayal to Gaikwad, FOUR, wrong line from Dayal, short and at the pads - Gaikwad gets inside the line and nudged it very fine, beats the man in the ring and runs away"
3.4,1,"Yash Dayal to Ravindra,  1 run 1 run He's timing these really well so far. That was on a good length outside off, he stands tall and slaps it to mid-off","Yash Dayal to Ravindra, 1 run, on a good length and just outside off, driven to the right of mid-off for a single"
3.3,•,"Yash Dayal to Ravindra, no run no run A hint of shape away from Dayal on that length ball outside off, he prods forward and punches it nicely but straight to cover point","Yash Dayal to Ravindra, no run, fuller length delivery outside off, Ravindra leans across and defends it with an open face to cover-point"
3.2,4,"Yash Dayal to Ravindra, FOUR runs FOUR runs SHOT! Fuller-length ball but was veering down leg. He flicks it with authority past short fine leg","Yash Dayal to Ravindra, FOUR, more runs, too full and too straight from Dayal - on the pads and it's whipped away backward of square on the on-side, beats the man in the ring and races away"
3.1,1,"Yash Dayal to Gaikwad,  1 run 1 run Length ball angling away from Gaikwad outside off. He pushes at it with an open face of the bat to deep third","Yash Dayal to Gaikwad, 1 run, fuller length delivery outside off, Gaikwad plays with an angled bat and runs it backward of square on the off-side for a single"
2.6,6,"Siraj to Ravindra,  SIX runs SIX runs Top edge for six! Rachin is enjoying a bit of luck on IPL debut. A well-directed short of a length ball aimed at his body. Rachin swivel-pulls gets a big top edge that goes over short fine leg and just over the ropes","Siraj to Ravindra, SIX, top-edge and six, luck running Ravindra's way at the moment - banged in short and he's late on the pull, gets a massive top-edge, was always a safe shot with fine leg inside the ring, this one has enough power to sail over the ropes"
2.5,1,"Siraj to Gaikwad,  1 run 1 run back of a length ball outside off, he gets across and slaps it to deep point","Siraj to Gaikwad, 1 run, short of a good length and well wide of off, chopped to the left of cover-point for a single"
2.4,1,"Siraj to Ravindra,  1 run 1 run Fuller in length on middle and leg, he punches it neatly but straight to mid-on","Siraj to Ravindra, 1 run, fuller length delivery on the stumps, driven to the left of mid-on and they're off for a quick single"
2.3,1,"Siraj to Gaikwad,  1 run 1 run Another excellent stop from Dagar. This time at cover. Was fuller in length outside off, he leans into the cover drive but Dagar dives full-length to his right to save three","Siraj to Gaikwad, 1 run, Mayank has saved a few more runs here - fuller length delivery and well wide of off, driven to the right of cover where he threw himself and made a one-handed save"
2.2,1,"Siraj to Ravindra,  1 run 1 run Chipped just over the bowler's head. Was a length ball on middle, he was looking to clip it but closed the face of the bat early. The leading edge just evades the bowler","Siraj to Ravindra, 1 run, Ravindra gets lucky now - on a good length and angling back into the left-hander, Ravindra was early into the tuck, closed the bat-face and the leading edghe popped over Siraj's outstretched right-hand"
2.1,4,"Siraj to Ravindra, FOUR runs FOUR runs Flicked for four! That's a lovely wristy flick from Rachin. Was a length ball on his pads, he sends it all across the carpet and deep backward square leg can't do much","Siraj to Ravindra, FOUR, beautifully played, fuller length delivery and angling into the pads, Ravindra lets the ball come, brings his wrists into play and then flicks it backward of square on the on-side, beat the despairing dive from the fielder in the deep"
2.1,4,"Siraj to Ravindra, FOUR runs FOUR runs Flicked for four! That's a lovely wristy flick from Rachin. Was a length ball on his pads, he sends it all across the carpet and deep backward square leg can't do much","Siraj to Ravindra, wide, Siraj loses his line and spills one well down the leg-side, called as a wide"
2.1,1w,"Siraj to Ravindra, 1 wide 1 wide Full but sprays it down leg. Rawat does well to his right. Called a wide","Siraj to Ravindra, FOUR, beautifully played, fuller length delivery and angling into the pads, Ravindra lets the ball come, brings his wrists into play and then flicks it backward of square on the on-side, beat the despairing dive from the fielder in the deep"
2.1,1w,"Siraj to Ravindra, 1 wide 1 wide Full but sprays it down leg. Rawat does well to his right. Called a wide","Siraj to Ravindra, wide, Siraj loses his line and spills one well down the leg-side, called as a wide"
1.6,•,"Yash Dayal to Gaikwad, no run no run Goes past the outside edge for a third straight time. Changes the length again. Was back of a length outside off. Gaikwad throws his hands at it looking for a swish, gets beaten","Yash Dayal to Gaikwad, no run, beaten, short of a good length and angling across the right-hander, brings out a loose waft and Gaikwad's beaten on the outside edge"
1.5,•,"Yash Dayal to Gaikwad, no run no run And again! Pushes the fuller and angling away from Gaikwad inviting him for a drive. He takes the bait but only connects at thin air","Yash Dayal to Gaikwad, no run, much better from Yash - pitched up and pushed across with the natural angle, dragged Gaikwad into the drive and beats him on the outside edge"
1.4,•,"Yash Dayal to Gaikwad, no run no run Ooh, close. Good length ball outside off with a hint of away shape. Gaikwad nibbles at it and gets beaten","Yash Dayal to Gaikwad, no run, lovely delivery, short of a good length and a hint of shape away from off, Gaikwad has a poke at that and nearly edges it through to the keeper"
1.3,•,"Yash Dayal to Gaikwad, no run no run Fails to get a decent connection on that. Length ball on Gaikwad's pads, he gets across and clip but can't beat fine leg","Yash Dayal to Gaikwad, no run, back of a length and at the hips, tucked straight to the fielder at short fine"
1.2,1,"Yash Dayal to Ravindra,  1 run 1 run Fuller in length on middle and leg, he clips past mid-on for a run","Yash Dayal to Ravindra, 1 run, on a good length and angling into the left-hander, worked in front of square on the on-side, to the left of mid-on for a single"
1.1,4,"Yash Dayal to Ravindra, FOUR runs FOUR runs Gets an inside-edge for four! Beginners luck for Rachin. Was a length ball outside off, he looks to flay it away through the off side, gets a thick inside edge just past off stump and past the keeper's right","Yash Dayal to Ravindra, FOUR, streaky and four, fuller length delivery and holding its line outside off - Ravindra goes hard on the drive, gets a big inside edge that runs away past the stumps and away from Rawat's reach"
0.6,•,"Siraj to Gaikwad, no run no run Back of a length ball outside off. He plays inside the line of the ball and is beaten. Rawat is hit on the knee with the ball going to him on the half-volley","Siraj to Gaikwad, no run, on a good length and holding its line outside off - stayed very low and burst under Gaikwad's bat, bouncing through to the keepert"
0.5,4,"Siraj to Gaikwad, FOUR runs FOUR runs In the air but in the gap. That was close. Was a length ball floated well outside off. He opens the face of the blade and drives aerially between backward point and point. Picked the gap to perfection","Siraj to Gaikwad, FOUR, uppish and four, fuller length delivery and shaping away from wide of off, Gaikwad is lured into the drive, he doesn't get on top of the bounce, but does manage to find the gap square past cover-point"
0.4,•,"Siraj to Gaikwad, no run no run Length ball tailing away from Gaikwad well outside off. He leaves it alone","Siraj to Gaikwad, no run, on a good length and shaping away from outside off - Gaikwad covers the line, lifts his bat and lets it go"
0.3,•,"Siraj to Gaikwad, no run no run Lovely timing and even better fielding at backward point. Back of a length ball outside off. The width was the key. He cuts it hard but Dagar flings to his right and saves a certain four","Siraj to Gaikwad, no run, back of a length and well wide of off, punched to the right of backward point where Mayank Dagar makes an acrobatic stop, saved a certain boundary"
0.2,•,"Siraj to Gaikwad, no run no run Play and a miss now. Back of a length ball shaping away from Gaikwad, who has a swish at it but doesn't connect. Rawat collects on the bounce","Siraj to Gaikwad, no run, short of a good length and angling adcross the right-hander, stays a fraction low and goes under Gaikwad's poke, bounced through to the keeper"
0.1,4,"Siraj to Gaikwad, FOUR runs FOUR runs BANG! Short ball outside off, he swivels and pull over square leg with minimum of fuss. That's some way to start your IPL.","Siraj to Gaikwad, FOUR, cracking shot, Ruturaj is off and running - friendly short ball from Siraj, shoulders arms up to the right-hander, Gaikwad swivels across and then hammers the pull over square leg for a boundary"
